campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement
Organic | Website,2024,NZR,FB,Short Video,Social,WIP,WIP,https://www.facebook.com/reel/446427597828848/,"community is what we create together. for maia, connecting back to her hometown glen innes in auckland for a mse workshop at her high school tamaki college was super special. 🖤 #mhaw | @mhfnz learn more via mindsetengage.co.nz",,4095.0,5.0307,31.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/781472848085113/,"congratulations @hsob_rugby, u85s champs for 2025!! 👏🏼 👏🏼 #u85kg #edenpark",,60479.0,99.5795,499.0
Organic | Website,2026,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/928259573000426/,contact ready is back for 2026... you in? 🫵 find a programme near you at nzrugby.co.nz/contactready,,5829.0,8.254,91.0
Organic | Website,2024,NZR,FB,Short Video,Social,Moments,Jersey,https://www.facebook.com/reel/525428086661432/,"could we see this iconic centre pairing play in a classic all black jersey? although not taking the field this year, you’ll see conrad on the whistle as the classic all blacks take on the classic taniwha on september 15. 🏉 12.05pm kick off 📺 live on sky 🎟 tickets on sale on the northland rugby website (search for the northland v auckland match) #classicallblacks",,115225.0,496.7628,2484.0
Organic | Website,2025,NZR,FB,Short Video,Social,Moments,Jersey,https://www.facebook.com/reel/672282295853344/,"countdown to black out saturday is on 🖤 five teams in black playing on the same day, so pull on your black jersey, and we’ll see you there aotearoa 🇳🇿",,147404.0,343.0977,4155.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/2056535731762163/,dancing for @ignite7s return in 2025🕺,,694662.0,2583.3192,20272.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/2569964863351347/,did we just start a rugby choir? kinda. is it about concussion? yep. is it weirdly catchy? also yes. the concussion choir is here to remind us: look after your brain. 🧠,,4974.0,6.3388,57.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/1849419175957306/,dylan pledger through the middle 🔥 #nzu20s,,83912.0,254.7955,1259.0
Organic | Website,2024,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/849259863925946/,dylan pledger with the opening try of the game 🏎️💨 #nzu20s,,18944.0,39.9403,522.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/2208805009645302/,earlier this year it was an honour to present greg wasley with a special cap for attending 100 @allblacks matches over 30 years 🖤,,4356.0,10.2547,67.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/699860636334925/,en route 🚌 we’re ready @srilankatuskers 😤 #u85kg #srilanka #colombo,,241196.0,435.5039,6567.0
Organic | Website,2026,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1246120473675862/,episode two of our women’s health talanoa is all about pelvic health with rebecca dodson and maumahara keelan. tune in on our youtube channel https://youtu.be/juljp6m2ma0?si=rusvhmupuk94s6jl 🎧,,4231.0,6.6942,32.0
Organic | Website,2026,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/886023730501051/,"eroni clarke's surprise anthem at eden park is a finalist in nz's favourite sporting moment of the year at the 2026 halberg awards 🖤 voting is open until halfway through the awards show on 16 feb, and you can vote once a day until then! vote now ➡️ https://halberg.co.nz/halberg-awards/vote/",,198537.0,1369.7474,10821.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/1044257814583883/,for southland 🦌 #nzu20s,,30879.0,55.4168,685.0
Organic | Website,2025,NZR,FB,Short Video,Social,Live Promo,Sky,https://www.facebook.com/reel/1223659032652674/,"for each other, and in brotherhood 🖤 we kickoff our first match against @rugbyau u20 tonight at 12am nzst, watch live on sky sport 📺 #nzu20s",,19655.0,31.898,365.0
Organic | Website,2025,NZR,FB,Short Video,Archives,RWC,RWC Archives,https://www.facebook.com/reel/1183230400580129/,"formally capping all black #842, craig green at captains run in london 🇬🇧 craig was a member of a the 1987 rwc-winning team and played 39 matches in the black jersey. what a legacy 🖤",,77989.0,372.6288,1448.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/3233360153507492/,"four bason siblings, one provincial rugby weekend. vernon, mosese, taufa and fono all took to the field over this past weekend to proudly represent their union and their kāinga 🖤",,65158.0,164.0936,1613.0
Organic | Website,2024,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/710871067696717/,frank vaenuku makes it equal 🔥 #nzu20s,,45631.0,122.3678,1037.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/678006124935689/,"from @ponekefc to sri lanka, @pasiata2021 with the first official try for the under 85s, and the opening try in kandy! 🏉 #u85s #srilanka @srilankatuskers",,179096.0,476.1908,4292.0
Organic | Website,2024,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/2163168947351153/,game day tomorrow. #nzu20s,,8635.0,14.7309,178.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/1220574139453983/,getting in reps 🧑‍🍳 #nzu20s,,15483.0,33.5337,214.0
Organic | Website,2024,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1418932742147305/,giving and receiving support can be massive for our mental wellbeing. 🫶 visit for more: mindsetengage.co.nz,,2434.0,2.2841,53.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1405076124118594/,"great to have blues, all blacks player, and mind set engage ambassador harry plummer back at his old school st peter’s college to talk about ways he look after his mental health and wellbeing. visit mindsetengage.co.nz for more 🧠",,3432.0,4.7121,43.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/700687629188864/,have you checked out the new podcast episode about the concussion risk management plan? listen now on spotify and youtube 🎧,,3173.0,2.8638,29.0
Organic | Website,2025,NZR,FB,Short Video,Social,WIP,Heartland Championship,https://www.facebook.com/reel/1361242345671381/,heartland xv in action 🔥 samoa next up 🇼🇸 #heartlandxv,,19852.0,28.1763,445.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/3271363573014989/,history made 🇱🇰🇳🇿 nz under 85s take the w in kandy! #nzu85s #rugby #srilanka #kandy,,93006.0,111.1481,2529.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/2808374686161400/,"how good is contact ready?! this year we launched our new contact free girls programme focused on building confidence, making friends, and preparing for tackling 💗",,3533.0,3.0275,37.0
Organic | Website,2024,NZR,FB,Short Video,Social,WIP,Heartland Championship,https://www.facebook.com/reel/1103712604676341/,how good is t1 rugby? thank you to the local year 7-8 students in whanganui for letting us jam in your festival. 😎☀️ #heartlandxv,,9554.0,18.4771,130.0
Organic | Website,2024,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/468582685969472/,"how good is it to have u85s back this year? 🏉 listen to robbo's full #nzraroundthegrounds podcast on spotify, youtube & nzr+.",,3230.0,3.64,25.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/2600083526864658/,how many forwards does it take to pick a choon 🤣 #nzu20s,,15667.0,49.1948,258.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/1697012531190018/,"if you can’t beat em, feed em 🍍 🍉 🐘 #nzu85s #srilankatravel #srilanka #rugby #elephant",,182149.0,582.4408,6096.0
Organic | Website,2026,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/2774072909592472/,"in 2025, portia woodman-wickcliffe became new zealand's top test try scorer of all time 🖤 that moment in history is up for nz's favourite sporting moment of the year in the halberg awards! vote now, and every day until the evening of 16 feb 🗳️ https://halberg.co.nz/halberg-awards/vote/",,83819.0,232.3519,4172.0
Organic | Website,2024,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/889290486447477/,"in the final play of the game, the @pakuranga_panthers nudged it through the posts 🔥 #u85s",,78581.0,179.8215,324.0
Organic | Website,2025,NZR,FB,Short Video,Social,Live Promo,Sky,https://www.facebook.com/reel/2011729999747832/,into the big dance 👯‍♀️ tune into the @globalyouth7s final at 5.20pm live on @skysportnz 🔥,,193240.0,315.6071,2528.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,Black Ferns,https://www.facebook.com/reel/4105582483021219/,it was a hat trick for @kelseyteneti against south africa 🔥 #blackfernsxv,,54907.0,173.8542,1709.0
Organic | Website,2024,NZR,FB,Short Video,Social,WIP,Heartland Championship,https://www.facebook.com/reel/1575728596713350/,"it was a party in te kuiti as @king.country.rugby took out an absolute thriller 🏉 congratulations to all players, staff, and fans for being 2024 lochore cup champions 🖤 #heartlandrugby",,25779.0,56.138,350.0
Organic | Website,2024,NZR,FB,Short Video,Social,WIP,SRP,https://www.facebook.com/reel/760784422811309/,it was a party in the 09 🔥 #superrugbyaupiki,,3067.0,2.8422,33.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/1086090193447232/,it was fins up in italy for maloni kunawave 🦈 #nzu20s,,27936.0,72.9941,554.0
Organic | Website,2024,NZR,FB,Short Video,Social,WIP,WIP,https://www.facebook.com/reel/1620708615465295/,"it's time for xv days of rugby, we're counting down the best moments from 2024 🏉 first up is when the @blackferns had hugs with his majesty 👑 #xvdaysofrugby",,11339.0,19.7268,133.0
Organic | Website,2026,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1430937248137770/,"it’s international women’s day. we reached out to some incredible wāhine making waves in their clubs and asked them for one piece of advice. their stories show what action, fairness, and belonging look like on and off the field. there is a place in rugby for everyone 💜",,9140.0,19.1011,236.0
Organic | Website,2025,NZR,FB,Short Video,Social,Live Promo,Sky,https://www.facebook.com/reel/4503722386521956/,"it’s a bird, it’s a plane… it’s matt fleming from westlake boys high school who’s nominated for sky sport nz fans try of the year 🦸‍♂️ vote now ➡️ https://newzealandrugbyfanhub.com/",,344286.0,855.8811,3757.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,NZU20s,https://www.facebook.com/reel/665535482772089/,it’s been a busy year for @maua.letiu and now he’s our captain 🤩 #nzu20s,,30224.0,64.2199,827.0
Organic | Website,2024,NZR,FB,Short Video,Social,WIP,WIP,https://www.facebook.com/reel/1039183267961815/,it’s day five of xv days of rugby and we can’t forget when the stars of super rugby pacific played under water! check out the behind the scenes 🎬 #xvdaysofrugby,,2065.0,2.2884,19.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/1283391380280243/,"it’s day three of xv days of rugby, and we’re throwing it back to the inaugural new zealand u85kg team representing in sri lanka 🇱🇰",,5790.0,10.8663,113.0
Organic | Website,2025,NZR,FB,Short Video,Social,No Hashtag,Bunnings NPC,https://www.facebook.com/reel/1187172026701677/,it’s day two of xv days of rugby and we can’t forget the 2025 @bunningsnpc mascot race 🐏,,6718.0,15.9423,88.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/881921110841721/,"it’s tiiiiiiiiime for xv days of rugby 🏉 we’re counting down some of the best moments from 2025, and first up was the record breaking day when @porshwoodman scored her 50th test try and became aotearoa’s top test try scorer🔥",,17253.0,36.6015,588.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/997790235903435/,"kandy, you were something else 🫶🏼 where rugby isn’t just played, it’s felt. #nzu85s #srilanka #tuskers #kandy",,76544.0,125.6368,3093.0
Organic | Website,2026,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/952719557683835/,let's normalise talking about puberty and periods 🗣️ listen to the full talanoa on our youtube channel https://youtu.be/zixybqpcd8s?si=ezls7bapemb8kj3d,,4816.0,6.2649,48.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1535173947693366/,matt fleming from westlake boys' high school takes out sky fans try of the year as voted by you 🔥,,1361753.0,3295.8028,16162.0
Organic | Website,2025,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/682436824194629/,meat pies 🥧 #nzu85s #srilanka #rugby #theoriginals,,242651.0,617.168,5204.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/3933076786989803/,"meet carl sheridan, a community rugby coach from te awamutu 🏉 coaching for carl is all about making a positive impact in his community. check out the full series at hub.coachforlife.nz which is free to every sports coach in aotearoa 🖤 coach for life foundation nz",,14000.0,21.5462,176.0
Organic | Website,2024,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1164017894794917/,mental wellbeing with our auckland referees. thank you to the 70 refs who participated in our mind set engage workshop. 🖤 learn more on our new website at mindsetengage.co.nz,,1558.0,1.6459,27.0
Organic | Website,2024,NZR,FB,Short Video,Social,WIP,WIP,https://www.facebook.com/reel/529245499614224/,"mics, mana waves, and t1 rugby 🫳 @worldrugby #t1rugby",,4171.0,5.0753,35.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/661820630084873/,mosese bason will captain the nz u20s today in their match against argentina u20. we had some messages to share with him ahead of the big moment 🖤 @taufa.bason @vernon.bason,,85151.0,422.3707,3157.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/25373728682318755/,nz u18 7s girls are on 🔥,,87999.0,124.6021,2130.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1369849504838446/,nz u18 boys 7s are @globalyouth7s champs 🏆,,112359.0,189.4834,2315.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1501580618311587/,nz u18 girls 7s are your @globalyouth7s champions 🏆,,112439.0,211.9102,2763.0
Organic | Website,2026,NZR,FB,Short Video,Social,Teams Promo,U85s,https://www.facebook.com/reel/1132122145630077/,nz u85s putting in the work in their first training ⚒️,,6088.0,11.2271,71.0
Organic | Website,2025,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1166271948306640/,need new supporters kit to wear to your next match? this is the perfect tee to show off your style and sportsmanship! be a sideline legend and check out mrjonesandtees.co.nz 🏉,,3046.0,2.7534,20.0
Organic | Website,2026,NZR,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1957880878487968/,new zealand’s favourite sporting moment of the year 👏 saveatama eroni clarke takes out the fan voted award at the @halbergfoundation awards 🖤,,16670.0,55.9202,437.0
